gene	p	beta	se	cmafTotal	cmafUsed	nsnpsTotal	nsnpsUsed	nmiss
KCNH3	0.00327222680858622	4.35027511129463	1.47921473863286	0.00862068965517241	0.00862068965517241	4	4	0
ADAMTS19	0.00330222722648661	1.47476735785956	0.501944691681992	0.0280172413793103	0.0280172413793103	12	12	0
ZNF282	0.00330965737723304	3.32104494340646	1.13060295657276	0.00862068965517241	0.00862068965517241	4	4	0
SALL4	0.00331921268031237	2.61046356713977	0.888966111760386	0.021551724137931	0.021551724137931	8	8	0
DHX30	0.00333152811516514	3.53340398404503	1.20373477249451	0.0129310344827586	0.0129310344827586	6	6	0
PCDHA13	0.00333604956715925	2.57600344570793	0.877700239368037	0.0172413793103448	0.0172413793103448	8	8	0
PKHD1L1	0.00334765692533356	1.30992125255247	0.4464825614332	0.120689655172414	0.120689655172414	45	45	0
GALNT13	0.00335244710715329	2.73623439921287	0.932778053222505	0.0150862068965517	0.0150862068965517	7	7	0
HPS3	0.00335244710715329	2.73623439921287	0.932778053222505	0.0150862068965517	0.0150862068965517	7	7	0
PRAM1	0.00336092920568711	3.34194372791315	1.13956819506995	0.00862068965517241	0.00862068965517241	4	4	0
ZBTB18	0.00336092920568711	3.34194372791315	1.13956819506995	0.00862068965517241	0.00862068965517241	4	4	0
GAB4	0.00336092920568711	3.34194372791315	1.13956819506995	0.00862068965517241	0.00862068965517241	4	4	0
NLGN1	0.00340881014283393	2.70563374364364	0.923977838384059	0.0344827586206897	0.0344827586206897	11	11	0
UBR1	0.00345313442783023	2.39800042756874	0.820046077967992	0.0193965517241379	0.0193965517241379	9	9	0
AXDND1	0.00345327150822694	2.53220045141011	0.86594222379287	0.0193965517241379	0.0193965517241379	9	9	0
FRY	0.00346077249080343	1.61159950492727	0.551249596301113	0.0366379310344828	0.0366379310344828	16	16	0
RELN	0.00347497117636611	1.79940941826511	0.615758727420591	0.0948275862068965	0.0948275862068965	40	40	0
TLE4	0.00348089310333065	2.89288143267792	0.990125037346679	0.0107758620689655	0.0107758620689655	5	5	0
EPHA7	0.0035006761064531	3.17209404498552	1.08634557525239	0.0172413793103448	0.0172413793103448	8	8	0
IGF2BP1	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
CCDC68	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
GRIK3	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	3	3	0
ASB17	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
HSD3B2	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
ENTHD1	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
CD200R1	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	3	3	0
GABBR1	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
MOG	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
WEE2	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
MAGEB16	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
MAOA	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
CUL4B	0.00352473774429475	3.38294592443489	1.15940379350828	0.00862068965517241	0.00862068965517241	4	4	0
CABIN1	0.00353530064815128	4.09773826627454	1.40482685940139	0.021551724137931	0.021551724137931	10	10	0
SYT10	0.00354333941631761	2.94981697266559	1.01153091662032	0.0237068965517241	0.0237068965517241	9	9	0
SLC12A1	0.00355615681859428	2.14253897576966	0.73498867368929	0.0237068965517241	0.0237068965517241	10	10	0
SHANK3	0.00358469908298313	2.12396172503736	0.729240167656877	0.0172413793103448	0.0172413793103448	8	8	0
PCDHA8	0.00358823287757665	3.89423079960104	1.3371849266307	0.0107758620689655	0.0107758620689655	4	4	0
CELF2	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
SLC15A4	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
ANKDD1A	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
TEX2	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
UNK	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	3	3	0
CEACAM21	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
SIGLEC14	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	3	3	0
TTLL7	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
BRDT	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
IL17RA	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
KLF7	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
ETV5	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	3	3	0
LRRC66	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
C7orf62	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
SPTLC1	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	3	3	0
CAPN6	0.0035981329829365	3.39458886479903	1.16596452002686	0.00862068965517241	0.00862068965517241	4	4	0
CDH17	0.00361482999348819	3.57150269905053	1.22734029722241	0.00862068965517241	0.00862068965517241	4	4	0
ZNFX1	0.00361721405970707	2.74374494989869	0.942949652917738	0.0150862068965517	0.0150862068965517	7	7	0
LRRIQ4	0.00361841178633445	1.97118845937352	0.677467334790244	0.0280172413793103	0.0280172413793103	12	12	0
RP1	0.00364019198874519	1.92039898851277	0.660437664870418	0.0517241379310345	0.0517241379310345	20	20	0
NUP188	0.00365696956039841	2.46027509775709	0.846523318269815	0.0172413793103448	0.0172413793103448	7	7	0
EBF2	0.00366390788037376	2.34198427975653	0.805986684017184	0.0237068965517241	0.0237068965517241	9	9	0
TTC21A	0.00366713485358547	2.56143270083993	0.881592768759803	0.0150862068965517	0.0150862068965517	7	7	0
USP54	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	4	4	0
OR5M11	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	3	3	0
ABCA10	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	4	4	0
TMPRSS11E	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	4	4	0
TFPI2	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	3	3	0
CA8	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	3	3	0
PRICKLE2	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	4	4	0
THEMIS	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	4	4	0
TPK1	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	4	4	0
TEX11	0.00367191322595411	4.01543476761059	1.38222443624763	0.00862068965517241	0.00862068965517241	4	4	0
CAMTA2	0.00368597950781629	2.38070832494641	0.819843867774038	0.0172413793103448	0.0172413793103448	6	6	0
ZNF676	0.00370239502746233	1.53409513640171	0.528549206278683	0.0237068965517241	0.0237068965517241	11	11	0
MYO9B	0.0037091615379732	1.70475487853052	0.587463200125156	0.0258620689655172	0.0258620689655172	12	12	0
RFPL4A	0.00371765774430752	4.04257292315553	1.39342591474624	0.00862068965517241	0.00862068965517241	4	4	0
GJA10	0.00371765774430753	4.04257292315553	1.39342591474624	0.00862068965517241	0.00862068965517241	3	3	0
CPVL	0.00371765774430753	4.04257292315553	1.39342591474624	0.00862068965517241	0.00862068965517241	3	3	0
SART1	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
OR10A7	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
OR8I2	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
OR5M8	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
GLYATL2	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	3	3	0
P2RX1	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
OR7G2	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
A1BG	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
RHBG	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	3	3	0
PPP1R16B	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
CRMP1	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	3	3	0
TDO2	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	3	3	0
SRRM3	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	3	3	0
OR2F2	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
STMN2	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
GDA	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
PPEF1	0.00372356954658984	3.64366427405283	1.25614252150906	0.00862068965517241	0.00862068965517241	4	4	0
HTR1D	0.00375185045724316	2.41269676547268	0.832450837594867	0.0193965517241379	0.0193965517241379	9	9	0
DPYSL5	0.00376230588753334	4.07062152119128	1.40490637928561	0.00862068965517241	0.00862068965517241	4	4	0
SEMA4D	0.00377936617789534	2.71926338084713	0.938967913118933	0.021551724137931	0.021551724137931	9	9	0
PIGR	0.00379002834861774	3.66093497729409	1.2645153535907	0.00862068965517241	0.00862068965517241	4	4	0
TULP4	0.00379730818849119	2.06669714363112	0.714001796793265	0.0344827586206897	0.0344827586206897	14	14	0
UBQLN3	0.00380571858049954	4.0996267785505	1.4166775873227	0.00862068965517241	0.00862068965517241	4	4	0
LGALS12	0.00380571858049955	4.0996267785505	1.4166775873227	0.00862068965517241	0.00862068965517241	3	3	0
MMD2	0.00380571858049955	4.09962677855049	1.4166775873227	0.00862068965517241	0.00862068965517241	2	2	0
ADGB	0.00380601319648587	1.81893144718832	0.628559915026555	0.0323275862068966	0.0323275862068966	13	13	0
BRINP2	0.00380851774070774	2.55389659786885	0.882601503122339	0.0150862068965517	0.0150862068965517	7	7	0
RAPGEF2	0.00382223241754047	2.16822193604437	0.749608615451381	0.0150862068965517	0.0150862068965517	7	7	0
MAP2	0.0038430660840115	2.02017142391801	0.698836512041253	0.0431034482758621	0.0431034482758621	19	19	0
GRK5	0.00385683565965116	3.67868327177968	1.27305948955355	0.00862068965517241	0.00862068965517241	4	4	0
B3GAT3	0.00385683565965116	3.67868327177968	1.27305948955355	0.00862068965517241	0.00862068965517241	3	3	0
DMRTC2	0.00385683565965116	3.67868327177968	1.27305948955355	0.00862068965517241	0.00862068965517241	3	3	0
HAS1	0.00385683565965116	3.67868327177968	1.27305948955355	0.00862068965517241	0.00862068965517241	3	3	0
DUSP4	0.00385683565965116	3.67868327177968	1.27305948955355	0.00862068965517241	0.00862068965517241	4	4	0
ZNF623	0.00385683565965116	3.67868327177968	1.27305948955355	0.00862068965517241	0.00862068965517241	3	3	0
SUPT20HL2	0.00385683565965116	3.67868327177968	1.27305948955355	0.00862068965517241	0.00862068965517241	4	4	0
RBM10	0.00385683565965116	3.67868327177968	1.27305948955355	0.00862068965517241	0.00862068965517241	4	4	0
DEAF1	0.00388383381633039	2.35539650145112	0.815737013800461	0.0172413793103448	0.0172413793103448	6	6	0
GREB1L	0.00395162802111837	1.50411372813632	0.521899724200246	0.0366379310344828	0.0366379310344828	16	16	0
RNF10	0.00396542920928086	2.61103004868231	0.906324802146136	0.0193965517241379	0.0193965517241379	8	8	0
CCDC141	0.00397730314584084	2.60513606415125	0.904574863870248	0.0172413793103448	0.0172413793103448	8	8	0
GRM7	0.00398186524837102	2.82297086716693	0.980336134408841	0.0150862068965517	0.0150862068965517	7	7	0
SLC4A4	0.00401022764373172	2.06309081972268	0.717009208002143	0.0366379310344828	0.0366379310344828	15	15	0
CEP170	0.00403747022336302	1.6116953759814	0.560546947207209	0.0193965517241379	0.0193965517241379	7	7	0
GRM1	0.00410726416339994	2.58500951789217	0.90076172277035	0.0258620689655172	0.0258620689655172	11	11	0
CACNA1E	0.00411906925670511	3.39847626792049	1.18459365785933	0.0172413793103448	0.0172413793103448	8	8	0
EXOC6	0.00416604043776468	1.7561431898948	0.61289861102649	0.0193965517241379	0.0193965517241379	7	7	0
CADM2	0.00418165926199788	2.94786724701321	1.02923914300992	0.0107758620689655	0.0107758620689655	4	4	0
KCNQ5	0.00421377901539713	2.72423024913468	0.951962795685836	0.0129310344827586	0.0129310344827586	5	5	0
MKL1	0.00422994487440604	1.65279759716102	0.577803413628537	0.0280172413793103	0.0280172413793103	10	10	0
MPP3	0.00423319567033313	2.57423479714178	0.900006349478365	0.0107758620689655	0.0107758620689655	5	5	0
OR13C9	0.00423319567033313	2.57423479714178	0.900006349478365	0.0107758620689655	0.0107758620689655	5	5	0
ZSCAN18	0.00423377950928508	1.71602947740405	0.599968985604239	0.0150862068965517	0.0150862068965517	5	5	0
PLCXD3	0.00423377950928508	1.71602947740405	0.599968985604239	0.0150862068965517	0.0150862068965517	6	6	0
CACNA1I	0.00425437625961877	3.06742302617669	1.07302915591331	0.0129310344827586	0.0129310344827586	6	6	0
NID1	0.00427192846650573	2.79069347358482	0.976671488600044	0.021551724137931	0.021551724137931	8	8	0
KCNH1	0.00429234942800768	2.83352948965483	0.992188674787732	0.0150862068965517	0.0150862068965517	7	7	0
ZDBF2	0.00431489491478533	2.9392341960802	1.02980218968556	0.0193965517241379	0.0193965517241379	9	9	0
SLC25A47	0.00431786565032134	2.5471610617188	0.892502202677694	0.0107758620689655	0.0107758620689655	4	4	0
API5	0.00431786565032134	2.5471610617188	0.892502202677694	0.0107758620689655	0.0107758620689655	5	5	0
ZNF135	0.0043231554183024	4.14126298675507	1.45125890397083	0.0150862068965517	0.0150862068965517	7	7	0
MUC17	0.00432817847847594	1.11377075317787	0.390358872467001	0.112068965517241	0.112068965517241	41	41	0
MAST4	0.00434901992639744	3.14930590509859	1.10437242169092	0.0172413793103448	0.0172413793103448	9	8	0
ZNF598	0.00435079722865111	2.93714159245685	1.0300193210988	0.0129310344827586	0.0129310344827586	5	5	0
RASA3	0.00435079722865112	2.93714159245685	1.0300193210988	0.0129310344827586	0.0129310344827586	6	6	0
ASPM	0.00436758575759915	1.43586900821457	0.503757889505205	0.0452586206896552	0.0452586206896552	17	17	0
PAK7	0.00437693685315733	2.17741751012752	0.764103890071805	0.0237068965517241	0.0237068965517241	8	8	0
CYBB	0.0043843091418885	4.07799288066935	1.43132667006622	0.0107758620689655	0.0107758620689655	5	5	0
OLFM3	0.0043843091418885	4.07799288066935	1.43132667006622	0.0107758620689655	0.0107758620689655	4	4	0
ZNF844	0.00441487005424704	2.17963810561964	0.7656209337265	0.0193965517241379	0.0193965517241379	6	6	0
C2orf78	0.00442488593258728	5.1282196675905	1.80179802252735	0.0107758620689655	0.0107758620689655	5	5	0
BPIFB1	0.00444459730207482	5.1507857074808	1.81062714383748	0.00862068965517241	0.00862068965517241	4	4	0
DOCK4	0.00447782322896647	1.86697606302634	0.65683573414266	0.0237068965517241	0.0237068965517241	11	11	0
CAD	0.00447832462909657	1.63819537749685	0.576353814583149	0.0301724137931034	0.0301724137931034	14	14	0
HSPG2	0.00447950721918184	1.69981630529541	0.598051146718764	0.0517241379310345	0.0517241379310345	23	23	0
ARHGAP31	0.00449318076423349	2.30847920485978	0.812476503355807	0.021551724137931	0.021551724137931	10	10	0
HECW1	0.00454121360720432	2.17084809394283	0.764950143380133	0.0193965517241379	0.0193965517241379	8	8	0
IL31RA	0.00459744817343309	1.90978330009857	0.673891116352668	0.021551724137931	0.021551724137931	10	10	0
BCORL1	0.00463511417139499	2.84351822855017	1.00429565247704	0.0150862068965517	0.0150862068965517	7	7	0
CALCR	0.00467784862139521	2.93051254134256	1.0360954936954	0.0150862068965517	0.0150862068965517	5	5	0
CTAGE1	0.00468241664672413	1.90981922206867	0.675299514117909	0.021551724137931	0.021551724137931	9	9	0
VAV1	0.00468932851224533	3.38225058305057	1.19614128455225	0.0129310344827586	0.0129310344827586	4	4	0
MMRN1	0.00469138450812857	1.75708275320711	0.621427505539408	0.0258620689655172	0.0258620689655172	11	11	0
PRRC2C	0.00469138450812858	1.75708275320711	0.621427505539408	0.0258620689655172	0.0258620689655172	12	12	0
KLHL1	0.00469230741307867	2.18067818704378	0.771257693660389	0.0258620689655172	0.0258620689655172	11	11	0
FER1L6	0.00470724642035226	1.71528308666079	0.60687621335504	0.0495689655172414	0.0495689655172414	21	21	0
CECR2	0.00475184177811051	2.78406242127748	0.986070061492585	0.0193965517241379	0.0193965517241379	8	8	0
ADAM21	0.00478790893768634	1.97119107693647	0.698764252334104	0.0237068965517241	0.0237068965517241	8	8	0
SMR3A	0.00480407281164147	3.08771829032123	1.09497986783876	0.0107758620689655	0.0107758620689655	3	3	0
NRG3	0.00483045667152181	4.53159318553945	1.60801545438558	0.0107758620689655	0.0107758620689655	5	5	0
CLN6	0.00484610957209437	2.05645830000027	0.729994084215721	0.0129310344827586	0.0129310344827586	6	6	0
ASTN2	0.00487955177571558	2.45458202818202	0.872002505824121	0.021551724137931	0.021551724137931	7	7	0
DENND4A	0.00488548617297754	3.64625883984154	1.29553142436827	0.0107758620689655	0.0107758620689655	5	5	0
ADAM18	0.00489749091982569	1.15372640307686	0.410038881337285	0.040948275862069	0.040948275862069	18	18	0
PTPRN2	0.00491047750517414	2.10151257276847	0.747111885132787	0.0344827586206897	0.0344827586206897	16	16	0
GHR	0.00491169772121389	3.14422709874898	1.11784064174476	0.0107758620689655	0.0107758620689655	5	5	0
LMOD2	0.00491169772121389	3.14422709874898	1.11784064174476	0.0107758620689655	0.0107758620689655	5	5	0
